,review_id,text
606,gC2rlutqIg7_7Qnzj_90lw,"Comfort food, pure and simple.  You sit on a little stool at a counter, where you are cheerfully greeted by a waiter.  It's all the show from here.  Everything they do , from handing you a straw, polishing your silverware, is with flair.  
The food is just typical diner fare.  I live for the bacon cheese omelet with grits and a pecan waffle.  The omelet  has this fluffy texture that I just can't recreate at home.
Try coming off hours.  It's good, but not wait 30 minutes good.  I usually go around 9/10 in the AM or PM (weekdays) and have never stood in line once.
I promise, you will most likely leave with a smile on your face after experiencing Camellia Grill."
607,68w5_yV8b1S35eCXSKgqpw,"Pros:
Chocolate shakes
Breakfast
Awesome staff
Portion sizes

Cons:
Extremely greasy

Bottom line:
Great old school diner with food that'll be sure to fill you up."
608,sag7ybqz9ek-RS3xi9AqIg,A must stop when visting NOLA. Long line but worth the wait.  Thank you Camellia Grill.  I love New Orleans!
609,ojH2ELSKnv6ri83F4C4s7g,"My big sister came home for Giftmas, and wanted to hit the Camellia Grill. I hadn't been since 2004, and it's nice to see that things haven't changed a bit. We both ordered the chef' special omelet, and hashbrowns. Add a cup of coffee to that, and you've got a great breakfast (at 2:00 pm). 

The staff is funny, friendly, and playful. I enjoyed talking to them, and my sister kept them coming back for jokes. Space is limited so you've to to hurry up and eat, but they give generous portions and have go-boxes for those with small stomachs like me. Anyone who cleans their plates, like big sis, is a champion in my book!"
610,PrNTSENToQ8vGyPAfyP4mQ,"This is the perfect place for breakfast.   We had seven in our party and it was a quick seat.   Michael was our server and he was FANTASTIC (word of the day) (ask Michael).  I had the Mexican omelet and it was great but more than I could eat.  My son had the pancakes and his exact words were ""sweet baby Jesus these are the best pancakes I've ever had"".  The price is great for a home cooked breakfast.   Excellent !!"
611,jTEX9rVeWgH4zIrhMch_XQ,Went again recently - still a great experience.  Place never changes.  The Pecan Pie is not of this dimension.
612,mwM1CG-wS2pFfvM3ayPV7g,"Yep, another 5 star review after my 3 weeks in NOLA. I went here twice in 3 days for the burger. I am fully aware of how many burgers I've eaten in the past 3 weeks, and I don't care. This place is a little slice of old timey fun. You sit at the counter stool next to a total stranger and a server in a white coat comes up to help you. At that point you get the burger...with cheese...and the fries. Most importantly you do not forget to get the chocolate cherry bomb. That's the bestest milkshake on earth. Yum. 
I'm gonna leave it at that, and you should follow what I say....and then you'll be happy. The End."
613,0sv4qHwC2NpwpFTR9G6NnQ,"I have talked so much about this meal, my family is now making fun of me! I will dream of the french fry po' boy until I'm able to return.

Located in the Garden District, it was a nice ride on the trolley from where we stayed in the Warehouse District that provided views of stately mansions, Tulane and Loyola Universities and Audubon Park. Upon entering Camellia, one feels taken back in time to the 50's with seating around a lunch counter and gentlemen dressed in white shirts with black bow ties preparing the food. My friend, a NO native, recommended the french fry po' boy, but I just couldn't imagine how it could be that great, so we decided to each order something and split halves. I ordered the Yankee Special with roast beef, swiss, grilled onions, slaw and mushroom sauce. I thought it was delicious until I tried the french fry po' boy then had major entree envy (which really didn't matter since we each had half, but I would have loved an entire one). The formula is simple: mayo, lettuce, tomato, french fries and roast beef gravy, but the outcome is pure bliss. Make sure you get extra napkins, though, as both sandwiches were full of sauce/gravy and very messy. But, please, don't eat them with a fork. Pick them up and get your hands dirty! 

After completely stuffing ourselves, we hopped off the trolley at Audubon Park for a nice walk to work off some of that Camellia deliciousness. This is a place I will return again and again and again."
614,TR1CCj9dgEgEAWABZ-q08A,"If you starvin', go see Marvin at the Camelia Grill..  Eggs or burgers, he does it right for me.  He always seems to remember me.  Great service..  Great food."
615,E2QOGYwgMA-CZhFER6Ou_w,"Cheeseburger and onion rings were so good, 5 of us enjoyed our meal before our uncomplaining friend received his half-cooked omelet.  Our quiet friend asked for his omelet a bit more cooked, with a little more ham. The cook held his gaze, dumped his plate, and started all over without one word. 
Our local friends were apologetic, we were surprised (he never complained while watching the rest of us eat).

Moral of the story: get what your friends order if you want to eat with them. 
We recommend the cheeseburger and onion rings.

Tip: open late."
616,d5GHxhyZgGDr13pdIh_YNg,"My mother and my father went to the Camelia Grill in the 1940's
I followed suit in the early 1970's

God bless the CG but what ever became of the Cannibal Special?"
617,dP59EJIAaNf-bgBownILPg,"Traditional Americana Diner meets Classic New Orleans

One of the best features here is that it is open late. The first time I came here and basically every other time has been after 10 PM.  And really, that's the perfect time for a diner and grill, if you ask me. This greasy spoon at the River Bend is a big hit and great combo with a late night on the town. 

The only dining options that sick out for me are the desserts. Not because the other items are bad but because of my supreme sweet tooth. They have Bluebell and pies. That's all you need to know. 

I like the servers here too. They're always friendly and very personable."
618,WWeAOhCjuw_h-DigxpCA_A,"This is one of the best diners I've been to, ever. When Guy Fieri frequented The Joint a few years back, I was a bit disappointed to hear that he didn't stop by Camellia as well. Watching Guy and Marvin interact would have been hilarious. Then again, that would have drawn an even larger crowd than usual, which would be no small thing, seeing as Camellia's gets crowded quickly and stays that way for much of the day. There is no pressure to turn tables, so expect to wait 30 minutes at least before getting a seat if you're coming at a time that could be considered lunch hour. Or dinner hour. Or fourth meal hour for that matter. But should you care? No. The prices are great for the portions, and the food is fantastic."
619,lVldNXa_J3gDiQPaEdDrDQ,"Mostly a tourist trap.

Expect LONG lines and a LONG wait if you get there after 9 AM on the weekend (we had to wait about 1 hour).

Consequently we've only been there once. 

Getting up early to rush out to breakfast is not a top priority for us. :)

I really enjoyed the atmosphere but the food was not that great (my waffle was burnt)."
620,_uiH0e5auqdySgLgVuKayg,Atmosphere is so much fun ... and the food is pretty darn good as well.  I had a cheeseburger that was amazing.
621,N0X_QGVclOFN2qstTMdfkg,"My husband & I go there for breakfast to celebrate of our Birthdays & yearly Wedding Anniversary. We have been doing this for 34 years now. It's an iconic place with great food. We usually split an omelette, a pecan waffle, half order of grits & half order of fries. Then we get a Chocolate Freezy to go. All is very delicious. The staff is very friendly. They all wear their traditional white starched waiter coats & serve the utensils in white starched linen napkins.( They used to use the linen napkins, but are now paper.) each waiter  hands you a straw with the top still covered. These traditions are all done while sitting on the bar stools at the counter. Then you can watch the cooks do their magic preparing delicious meals."
622,de4zLUM70OTOd0cXZunghQ,"We came late for a frozen chocolate and pecan pie. This place has so much character from the outside, which looks like a church and the inside with the cool counter and friendly servers. It was like going back in time and really feeling the true spirit of Nola. We absolutely loved the pecan pie. The frozen chocolate was good too, but not to be mistaken with a chocolate shake - it is more like chocolate milk with grinded up ice in it. We will definitely stop in again on our next visit and try breakfast (they serve it all day) and have an omelette because they whip their eggs! Have heard great things!"
623,EXKqGog8IZs-hP9Sk9DByg,Their burgers are really small but delicious!!! The service there isn't too great but the food's tasty.
624,6wBNgyYwAl3PJPLtIPvdvg,"My wife and I just ate at the Camellia Grill after coming from the New Orleans Zoo based on their Yelp rating. Boy o boy the high ratings were spot on for this little restaurant. Not a big place where you can bring a crowd of 12 but perfect for a couple or just you with a few friends. They have a bar stool seating setup which works for its size and allows you too basically see your food being cooked. I had the catfish po boy which was my first po boy but I can't imagine that a po boy can taste much better than the one l had here. Bottom line great po boy!  My wife had the turkey club which she really enjoyed as well. If you are in the Garden district this is a must stop! You won't regret. One last important thing, the service is as good as the food"
625,WIF0iQyUTQQaIgaWcXyNkA,"My wife and I went here for breakfast.  Came across as a touristy kind of place.  It was very crowded, but we were seated in about 15 minutes.  Be aware that the restaurant is set up like an old-time dinner with stools around a counter.

I had traditional bacon, eggs and hash browns, which were good.  My wife had the waffles.  They sucked.  In fact, they were terrible.  The syrup was not even real syrup.  The picture of the waffle here is not a fair representation of the flat waffle (note the single form of the word).

I give Camellia's three-stars but my wife gives it a minus-one star."
626,sBODRTSEJgefNbYgieAnVg,"Great little old fashioned place near Tulane. This is a burger joint where you sit at the counter and the cooks are making everything right in front of you--it's a good show to see all of the action.

It can be crowded but it's a fantastic place with great food. Highly recommend the milkshakes."
627,v5yU5klkjxOOL0vztNDDgw,"Neat little what-you-see-is-what-you-get diner that serves both locals and tourists alike. Unique but super kind southern hospitality. 

I got the veggie omelet and my friend the Ruben. Both were tasty, nothing to write home about. The cheesy grits were yum and so was the gumbo... Liked the okra touch in there."
628,OtG7kO4uoyBCnX9xbf97sA,"This place is for tourists. If you are a tourist, you should go, because it says so in the travel guide you just read. Locals rarely go here. At least not true locals who are actually from New Orleans. I've been 2 or 3 times in the last 20 years, usually late at night when drunk. The food is ok. There are better places to eat, obviously, in New Orleans, but the food is decent. It was closed for awhile after Katrina and I wasnt sure if it was going to re-open, but obviously, it did. The food is definitely not worth the wait. If you are a tourist and want to try it for the ""experience"", by all means, go."
629,aCXk8u6djOnLy5H4wspCNA,Great service and food! We ate wonderful omelette for breakfast one day and later had burgers! For dinner! Great prices and service!
630,LvWx2ZtbnQXnjk8zxvFh4w,"An Uptown New Orleans staple. This is a great place to take in your surroundings. You sit at the counter surrounding the cooks/servers, able to see everyone else sitting around you. It's a hilarious mix of families coming from the Saint's games and people slumped over drunk on the counter eating waffles. The place feels like an old timey diner, really cute inside. There's always a wait because it's really popular but the service is pretty fast and friendly. I've gone on many a late night and always been happy with the comfort food they serve up!"
631,Wb_DJzqy1QXWVJtI8li58w,"I have lived in New Orleans for 4 years now. And there are so many different diner places to go to. When you step into this establishment it is like stepping into the past. You are there during the 1940's before screens and computers where the wait staff takes your order, calls it back to the cook and they make it perfectly no matter what specifications you ask for. The food was absolutely phenomenal for diner food. Would recommend to anybody who comes to visit and also anybody who has lived here for years. 5 stars. This place is a must see."
632,uTpQsjejt0YwvpDi1U3pMw,"Interesting place but I wouldn't go back. The bread was delicious, but overall just okay, nothing special. What I didn't like was that no one preparing the food wears gloves. The guy who plated my sandwich wiped his face and proceeded to handle my food, it was disgusting."
633,nEDGSTe60aGBsqFGMmSYXw,"CHOCOLATE FREEZE

NOW.

The food is good but not great, a wee bit overpriced but usually sold to you with flair and if your lucky a song.  A freeze is a hybrid of a milkshake and an icee, and really chills to the core when its the devil's balls outside in august and you really want something with chili on it."
634,fmV7sGx-V_CWOtSw5vFhGQ,"this place doesn't have any actual tables it's just bar seating. So it's not great for a big group but we had 6 and it worked out fine. The waiter was kinda short but he was seemed busy and still got us everything we asked for after a couple attempts to get his attention. I tried the Mac and cheese bites, cheese fries, and dressed cheeseburger. Everything was really good but I liked the Mac and cheese bites more than the fries. Solid burger spot and it was pretty cheap! $30 for 2 burgers, cheese fries, Mac and cheese balls, & drinks. Definitely recommend for a quick dinner or lunch"
635,4uhS4qe8sw-Yk7ST2vG7PQ,Basic breakfast. Big portions. If you get a high five from Marvin then your day is made!
636,9Wi4NTy-Zjhiv9_DVtIRRQ,"When Jimmy Buffet comes to New Orleans, he makes sure to point everyone here to get the oh so famous, ""Cheese Burger in Paradise"", but don't think they are limited to that. They make some incredible omlets and delicous griddled pecan pie (and choclate pecan pie). Beware though. when entering one should be prepared to have one of the greasiest meals of your life (but in a good way)."
637,wslOVrFVaVVfVcfBeg6Nug,"I wrote a review of my experience here (less than a year ago) and it has since been deleted. It was an honest and fair assessment of the food I ordered (rueben sandwich; tough meat and small portions; worst sandwich I've had in the 10yrs I've lived here) and my experience w the staff (underwhelming, inconsiderate, couldnt be bothered to do their job; borderline rude). It took way too long to be acknowledged with a menu and water. Almost walked out too long, but I was craving diner type food. It was also ridiculously overpriced for the food I received. 

I'm not here to fan flames but I am here to offer anecdotal evidence of my experience. I received a message shortly after posting the review from someone claiming to be the owner/manager (can't recall which) and it was a pretty aggressive opening message. I told them I stood by my experience and wouldn't change my review in response to their hostility (my perception anyhow).

If you come here order something easy to make and difficult to mess up. Somehow a rueben sandwich was beyond their scope of expertise. Don't be surprised by the high prices and low quality. Turns out ownership changed hands between the last time I had been there and the recent above experience."
638,VuGAPKqVMAAnxIe1ms1zuw,"Great breakfast diner at the of the street car line catty corner to cooter Browns. Counter service so you can watch them prepare your meal. Maybe the best pecan waffles on the planet. Customer service is unparalleled here in the city. It's a small place so if they are full up folks will wait. It's worth the wait. Corn machu is excellent, well crafted spicy cream corn. They serve an eye opening Coca Cola too."
639,QHJk3a75FI-EJZlHnjlGCg,The restaurant was recommended by a coworker.  Myself and a party of two went to this location on 07/04/2013.  I was not pleased with the pancakes (terrible batter) and the cook burned my egg.  I did sample my lil sisters catfish po boy it was cooked to hard for me.  Maybe it was the person cooking but I was not impressed.  I may try another location but not this one.
640,b9mXKT4KniZ3Y8TH8OXXTg,"Don't be frightened by the long line outside this joint! Go and stand in line, its worth the wait. Make sure you go with an old friend or some great company, you will have plenty of time to chat and catch up while you wait. 

Once we were seated, we were greeted with the most awesome staff I've ever been served by in a breakfast joint. We not only enjoyed our service experience but the food experience was excellent as well. Camellia's omelets are a must order! The eggs are whipped up in one of those milkshake mixers before poured over the griddle. The result is the fluffiest omelets I've ever had! 

Side note, I thought it was interesting that they make omelets with milkshake mixers and milkshakes with a blender."
641,dg5qqujFhotWOa0sivpKXg,"Totally awesome- very cheerful waiters-  made me smile a lot with the graceful movement.

Got a hamburger with fries, from the diner-style menu.  

Their pecan pie.. YUMMY!"
642,zm4EdY1c5w4NCUaj0fR6OA,"This is a must try if you want that late night diner experience. Parking is a bit crazy but once you get in, you'll have a great time. If you freak out when people are within your personal space you shouldn't even step foot here. Its the really low diner stools and limited space in between them. I think its fun and when your tipsy its even better. I always have breakfast here. Pretty fresh and worth the cost. Planning on taking my husband here soon for his first time."
643,YaufGCUgyp_NFesSYpyVNQ,"Really enjoyed this NOLA classic counter breakfast lunch. They manage their line well, staff move the customers through efficiently but without rushing.. food was excellent as hoped. I enjoyed the Ruben, my wife loved the gumbo.. our son and daughter thought the burgers were excellent. We also shared a yummy, crispy waffle.. we will be back next trip!"
644,5xp9d_E5AOr9Si2510JzyA,"This place is ridiculously good. The chef's special omelette is delicious, and way more food than i actually needed. Our server, Leon, was great: we were a party of 7 and he handled all our orders super quickly!"
645,J14gimut69Jky4N_7XTImA,"Definitely a must try! The food was delicious! With the exception of the grumpy and unwelcoming cashier, the staff behind the counter is phenomenal, especially our waiter Vernell! He was so pleasant and personable. I would recommend The Camellia Grill to anybody."
646,vjX1s4apLU_z6vj6H_rBFQ,"An old friend of mine took my college buddies and I to this place during Mardi Gras in the mid-90's.  It was so incredible, I begged everyone to go back to the place at least once more during the 4-day trip (which is nuts, because why wouldn't you want to eat in as many different places as possible while in New Orleans???). It was just THAT good, and the people were awesome. I hope all is back up and running after Katrina, etc. I always look back fondly on the Camellia Grill."
647,3nv3GLVtuCcWLbcmd6nS3w,"One of the main reasons I'm going back to New Orleans in October.  (the first being to remove a curse placed on me by a voodoo practicing street person whose parrot I inadvertently sang the wrong song to). 

Long story.

Our waiter looked just like, and was every bit as cool as, Elvis Costello.  The Pecan Pie was so incredible I began to ask strangers if they were sure they were going to finish theirs.  All of their food is hardy and just makes you feel good.  The chili omelette - the thick, meaty burgers.  ""Warms the heart"" kinda food.  

We took a streetcar (named Desire?) from the far side of the French Quarter which allowed us to experience the beautiful Garden District in which the grill resides.  Definitely away from Bourbon Street tomfoolery, but well worth the sojourn."
648,WA-LC7Vb-w8conhbsKQNyQ,"I've only been here once, and the piece of coconut custard pie I had was delicious.  The servers were friendly and courteous.  So, why the 3 stars??? 

Ok, I hate writing a bad review (I really do), but the cleanliness of this restaurant really left something to be desired.  If you have OCD or any kind of fear of germs, I suggest you do not go inside!  First, there were flies on the food.  Understandable- this happens.  What can you do?  Second, you get to watch them prepare the food.  This could actually be pretty cool, but it wasn't.  I did not see anyone wear gloves, or wash their hands after touching raw eggs/meat, etc. They then touch plates, utensils, put their hands all over bread for sandwiches, uncooked veggies for the sandwiches, etc.  Honestly, it was a little too much for me to handle.  I don't know how this place passes a health department inspection.  

However, from what I hear the food is good (and my pie was yummy), so if you don't care about all that, go ahead and check it out!  A lot of people love it.  Personally, I will never go back."
649,8HLxagSJSGcXQtmbE-gifw,people always talk about how chic fil a's service is unmatchable. oh honey. the waiters here are angels sent from HEAVEN. i feel like i am in a story book every time i am here. food is great and there are a ton of options. bonus points for being open late. i always leave camellia with a smile on my face!
650,zsiH3lPTm1FuYv_iyNi2dQ,"My favorite diner. Fantastic omelettes and the best hashbrowns in the city. I particularly recommend the Mexican omelette and the chili cheese omelette. The hamburgers are also very good. The chocolate freeze with ice cream has to be my favorite frozen concoction in the city. I have been eating here for at least 50 years, and I am never disappointed. It's the perfect cap to a good evening. My favorite waiter is Dennis, with whom I sit when I come in between Thursday and Sunday nights."
651,bIAdyqeWspAestHsm7Q5ug,"We hit the one in the Quarter. Wow, the staff was super cool, we had Jack as our waiter. We asked him what to get and he suggested the Harry's Yankee. Of course, with a side of onion rings. WOW. It was great, and the sauce that came with it...I could have done shots of it! We had a large party and everyone was happy with their food. Check this joint out if stumbling around the Quarter. We tried to suggest it to some random old people that were walking by as we were coming out, but our Urban Style must have scared em off...they pretty much ran away. Maybe they snuck back to try it. Maybe they are STILL running. Nah...old people can't run that well."
652,4jAk2FbJmixAVftGSCG0BQ,"This is one of the more fun breakfast experiences I've ever had. My BFF had been talking up the Camellia Grill for months and months, so it was on top of my list when I came back. 

We went here for breakfast. First thing to know is that you should expect to wait when you go. It's a small 50's-reminiscent place that mostly seats their patrons at the counter.  But I guarantee that it is worth the wait. It is a diner that serves greasy food, surely there are plenty of those elsewhere, you say? Wrong! The servers are what separates this place from other greasy spoons. They are HILARIOUS. Let me repeat that: H-I-L-A-R-I-O-U-S! And they were never mean-spirited about it. They're just real characters who elevate your diner experience to a different level.

I had the omelette and my cousin had a burger. While good, I think they were just a smidgen better than standard diner fare. But the milkshake... LOVE! Couple that chocolate cherry milk shake with an avalanche of compliments from the staff? I was in love! (Hey, I am only human! Good breakfast served with a hefty side of compliments is ALWAYS appreciated!)

I plan to go back here next time I am in town. For greasy food, hilarious people, and (hopefully) more awesome compliments!"
653,zt9LoxEqJMTij-AJIuXlsg,"A trip to NOLA just isn't complete unless you go to the Grill for breakfast - just take the trolley to the end of the line, walk into the Grill (after waiting in line for 20 mins or so!) and you feel like you've stepped back in time.  Great vintage diner with outstanding, friendly service where the cooks have never met a stranger and chat with you as if they've known you since childhood.  A college buddy introduced me to Camellia Grill in the mid 80's and it hasn't changed a bit.  Just wish I'd known about it sooner!"
654,nFOZhoJzodIK5E6Gpi0APQ,Breakfast done right in the garden district.  Great little diner with only counters.  Reminds me of Apple Pan with that down home friendliness.  Eggs were perfectly cooked with good portions.  Friendly service.  This is traditional breakfast so don't expect any fancy stuff..just eggs and stuff along with some darn good grits.
655,Jf93uubfX2vT2Fwe-d4LOg,"Someone reviewed this place and called it ""a place for tourists"", and while this is true, locals shouldn't be afraid to check this place out.

First of all, if you go for breakfast, be prepared to wait in a line.  This is an extremely popular breakfast place.  Whenever I go, it's usually for a late (after 9) dinner.  I like the hamburgers.  They are prepared on the griddle, right in front of you and they actually toast the hamburger buns in the burger grease.  Yeah, it's not the healthiest, but, wow, is it good!

This is also the only place that I will actually consume a milkshake.  I am sure they are probably 1,000 cals a serving, but it's nice to treat yourself every once in a while."
656,3syjdH1GKllQM2Okj5KreA,"The pancakes are so buttery, absolutely delicious. Worth the wait! We had a group of 6 people so it was difficult to sit us all together but the host was super nice. Eventually he was able to sit us in 2 separate sections."
657,YzLdMYNUIr5k3Rx6gGMhvA,"feels like youre stepping back in time at this place, a real old school diner. the layout is fun and the guys who work there are making jokes and making sure everyone is having a good time while they cook. we loved coming here on our last day, great greasy homemade diner food. the club sandwich was perfect, super cheap meal, definitely recommend."
658,l34ws66ZYMu9_XfI6tnIhA,Well I was told to come here 35 plus years ago by my aunt and I just now made it. I've been coming to New Orleans since I was 13 and I'm 50. Well this is a old fashioned dining experience that you don't find new anymore. I had the chef's special it was a omelet with bacon and cheese covered in chili. My wife had a waffle with bacon and it cost 21.00. Will come back next trip.
659,_tVyeMai227aDwOe_klINg,"A family member from Memphis, TN recommended this place. Wow! what a great place to eat. we had breakfast , I ordered an omelet with corn beef hash it was just  like my moms. we had great service and a very polite server.
The waffles are great, and the coffee was delicious not to strong and not weak.

I will highly recommend this grill, not expensive."
660,VaBxELBXZDcQ7qgihGdw6A,"A New Orleans institution. So glad they came back after the hurricane! It's far better than your average greasy spoon. The U-shaped counters and the loud, funny waiters also make for a cool experience.

I used to always get a chili cheese omelet (oh.my.god.), but since going semi-veg I've had the pecan waffle instead, which is still to die for. We also tried the chocolate pecan pie this time, which was insanely decadent. Pecan pie is bad enough for you already, but then they bake in some chocolate, throw it on the grill before serving, and squirt on a little liquid butter just for good measure."
661,v5N0sGB4sVaiiua1KDW8uw,"Nothing exotic just simple burgers, sandwich etc.  Fun atmosphere and ""interesting"" people coming and going."
662,unnn8Ob55M1aENbAQhZ_XQ,"I have eaten here before and the food is great. I came back to town today and wanted to come back. The greeter at the door was very rude. We decided to get a freeze to go and stood under the ""Stand here for To Go Orders"" for over 5 minutes and no one acknowledged my existence. It was VERY disappointing. I have given so many recommendations for this place in the past. Oh well, The Trolly Car Cafe has now taken its place. It's all about service in the food industry."
663,nNyGNMf2f9nsLOY34nICXA,"This was the final stop to our eat-a-thon of New Orleans.  Located uptown, it is located right off the near end-of-line for the St. Charles streetcar and it literally drops you off right in front of the Camellia Grill. 

We arrived on a Monday morning and lucky for us, we were seated quickly at two seats.  There are no booths in this place--it's all counter which is nice and unique.  It definitely beckons to older, simpler times. 

I ordered a mushroom omelet, and dear Lord, I honestly have to say it was the most buttery, fluffy one that I have ever had before.  It was HUGE, too.  I know I should have been watching what I ate considering the previous days of eatin', but I couldn't resist.  They also don't give you the ""home fries"" that you might normally see at breakfast places--they just give you a pile of french fries.  The other half had a pecan waffle that was pretty damn good, too, and filled with, well, pecans. 

Service was fantastic, and our server was attentive and made small talk with us as we were looking over the menu.   We were seated next to two other folks that were in town from Boston and we both spoke of our culinary feats/experiences since we arrived in town. 

If you're uptown and need some good breakfast, good company, and good service Camellia Grill definitely should be the place you check.  Check your pretenses at the door, though, cause in a place like this, there's not much room for it."
664,Id-7zpKIKwMPpPHuhIUITw,"I came here on the advice of my cab driver while on vacation.  I don't know how it didn't stand out during my search on yelp; I was so glad I followed his advice.  The place is adorable and retro.  Nothing but counter seating. The waiters are what make this place special.  They are friendly and fun and it's refreshing to see them joke around with each other.  The most amusing thing was watching Penut (our waiter) cook our omelettes and then come back and tell a story about the Manning brothers eating there.  

I got the healthiest omelette on the menu which was great.  My friend got one with chili on it. I tried it and it was surprisingly wonderful.  Also, the fried mac and cheese was divine.  The orange freeze was so refreshing and lighter than a milk shake."
665,u9Q4ahku2fA11WZI6v1pfw,"Let's be serious . . .you really are not coming here for great food.  No.  What you are coming here is for the show, for the serving of food in this counter only diner is what is worth the trip out to check it out.

We went on a Saturday morning and of course, the place was packed.  We stood in line for 45 minutes only to be let into the air conditioned space to continue waiting on the banquettes for another 20.  Finally, we got a seat at the counter.  Know that there are ONLY seats at the counter.  

Each section is attended to by jovial server who will take your order, read it off to the cook and then serve it to you.  The food was basic at best, I had a turkey club, my friends had a burger and we all split some ""cheese fries"" (forget about ordering those- they are basically fries with slices of american cheese on top using the heat of the fries to melt it.  Not so good)  The best things were the onion rings and the club sandwich.

What I did like was the automation.  You could see how they had stocked the freezers, measuring out just the perfect portion of food.  The meat patties were separated by waxed paper, the deli meats proportioned out,the pie cut perfectly.  

And because you are practically sitting on top of the person next to you, you learn that the place is chock full of tourists whose cities are shouted out occasionally by the servers to create a little competition between patrons.

And if you need the restroom, know that you must go up through the back kitchen where they must prep for the front of the house.

I wanted to love it like so many of these other Yelp reviews.  But in my book?  There are far better places to grab breakfast or lunch in NOLA.  It wasn't bad . . . it just wasn't anything special."
666,Pbb8H2v8vU5SO--rbmEwUg,No matter where my family goes for burgers my parents always compare it to Camellia's burgers. They last had their burgers here over 20 years ago and til this day they stick to Camellia's burgers as the best burgers they have ever had (They have pretty much had burgers from all over the world). Open one up in Southern California please! Share the burger awesomeness with the west coast Camellia's!
667,gG9dVIRBgkbBXEBcEbq4Rw,"This was the last stop on our New Orleans food tour.  We heard this place got pretty packed for breakfast, so decided to go a little after lunch. No line, but still packed. The burger and onion rings were great! But the best was the Pecan Pie for dessert. They actually heat it up on the grill. It melts in your mouth."
668,VRj1ADTwjEhi7TJvOt9d-A,"A New Orleans Uptown Tradition for drunk Tulane and Loyola students, tourists and Sunday Morning brunchers but the thing that keeps them coming in is the service. The crew that works here will keeps you entertained from the wait till the check with all the fun and flare that has made this place famous. The food is non-descript diner food but its still an experience you must try atleast once."
669,rRWQ6C_8kLTwJCGO-13ozw,"UPDATE: Not as slow the last few times and they accept cards now 

ALWAYS SO SLOW when we go in for to go milkshakes and are obviously just standing there waiting to get our milkshake and go. Something that should take 3-5 min turns into 15-20mjBut they're burgers are pretty good and obviously their chocolate & cherry milkshake is my favorite."
670,iQPlPY0id50_Yd07D3tmSQ,"Saw this place on an episode of Somebody feed Phil. Said the next time in in town I'm definitely paying them a visit. 
This place has a old school diner feel, the waiters wear white shirts with black bow ties. The serve breakfast and lunch but I highly suggest getting the breakfast. The food came out very fast. I got the pancakes, two eggs, hash browns and bacon. The hash Browns were crispy and you can even get served with cheese. 
The pancakes we so light and fluffy and were really delicious. I hate going to restaurants and they give you cold butter. This place has gotten it right. They serve melted butter alongside your maple syrup which complimented the pancakes perfectly.. 
if you go in the weekend be prepared for a long wait."
671,5bHoJlo_vyq0u0PNgz6Z-g,"Great atmosphere, extremely greasy omelet and potatoes. All gumbos are not created equal."
672,JXwlxcp851PdTHb470UQdQ,"A fun place! It was recommended to us as a must stop during our vacation. We were told the shakes and omelettes were great. The omelettes and shakes were delicious but their other items such as their cheeseburgers, fries, and pancakes were also great. It was a fun joint from another time. The seating is at the counter, which forces you to make conversation with other people. We ate dinner here twice and during our first visit a very nice couple found out we were from out of town and gave us some history on the restaurant  and their staff.  They also shared that after Katrina the restaurant had been closed for long period of time. They also gave us suggestions on other restaurants and things to do. The servers were all having fun and very attentive. The only negative thing about this diner would be the cashiers. We were there on two different nights and there was was a different cashier on each night. They were not friendly nor welcoming. No smile, no greeting, no thank you. We said hello and on the first night I asked them if we could just sit down or if they would call us. I could barely make out a response. On the second night the cashier was eating right there in the open, which I don't think should happen while you are working. Anyway, the meal was great. The servers and other customers made this place a must go to!"
673,32x9OjDHx-Seu_l_ew9zDw,"Fresh off my flight in a new place and guess what? I'm starving. 

There wasn't anything open near my hotel and by the time, I got off my flight, checked in, settled etc. it was getting really really late and choices were slim. Luckily, we found this late night diner and I got my first taste of southern hospitality. 

Since I skipped breakfast due to the last minute rush, etc., I was craving it and since it's a late night diner, they had plenty of breakfast options and I got a nice helping of pancakes, eggs, and bacon.

This is a small diner. You're seated at a bar facing the kitchen - literally. You order and they cook it up right in front of you. The bride ordered the chocolate freeze and when I told the guy I wanted to try some - he whipped me up one on the house just for being new to NOLA - see what I mean by southern hospitality??

Food was made to order, fresh, hot off the grill and just oh so wonderful and such a wonderful treat for my first day in NOLA. Also, it was super cheap."
674,v1bAwRyKZPPl8qFsEsAbtw,"All style, little substance.

We love the service, the architecture, the retro counters, menus and malt glasses - everything but the food. 

In the best eating town in America, you'd think diner food would be elevated. But, you'd be wrong. This is really just a Bob's Big Boy with much better trimming."
675,1ga8l_e7ygvGQy_h4xPkRQ,"Good food fast. The service is very friendly. Prices are great too. The whole place is one long counter where everyone sits, so you're always rubbing elbows with other diners, it's not a problem, but you have to be comfortable with it."
676,Dt8XFSlvUv86m2tRlw6kmA,"Camellia Grill is the definition of a cute little diner with to-die-for food. You might be thrown off when you walk in, as it is a small space and viewing kitchen. But that opinion will go in their garbage when you sink into a pecan waffle, or slurp a chocolate freeze. And, if that wasn't enough, the customer service is BEYOND amazing."
